id,source_file,work_order,customer_name,entry_date,operator,part_name,start_time,finish_time,process_time,total_time,material,material_size,total_parts,yield_status,scrap_count,defects_count,notes,department,created_at,updated_at
24982,DMC PO 26862.xlsx,26862,DMC,2025-06-10,"F,H",C82773,11:10:00,11:55:00,,,UHMW WHITE,1.25X48X96,,288,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24983,DMC PO 26862.xlsx,26862,DMC,2025-06-10,"F,H",C82774,12:30:00,01:15:00,,,UHMW WHITE,1.25X48X96,,288,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24984,DMC PO 26862.xlsx,26862,DMC,2025-06-10,"F,H",C82775,01:15:00,02:00:00,,,UHMW WHITE,1.25X48X96,,288,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24985,DMC PO 26862.xlsx,26862,DMC,2025-06-10,"F,H",C82778,02:45:00,03:15:00,,,UHMW WHITE,1.25X48X96,,363,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24986,DMC PO 26862.xlsx,26862,DMC,2025-06-11,"F,H",C82778,07:20:00,08:15:00,,,UHMW WHITE,1.25X48X96,,363,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
20095,Basin SC PO 300342.xlsx,300342,Basin SC,2025-06-12,"F,H",C82783,02:40:00,03:15:00,,35.0,1.5 HDPE,SCRAP,,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
24992,DMC PO 26862.xlsx,26862,DMC,2025-06-12,"F,H",C82782,09:30:00,10:50:00,,,HDPE .375,SCRAP,,,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
19909,Richfield PO 61828.xlsx,61828,Richfield,2025-06-13,"F,H",C82627,07:30:00,07:45:00,,,NAT HDPE,SCRAP,,,,,,,2025-12-23 18:52:32,2025-12-23 18:52:32
19910,Richfield PO 61828.xlsx,61828,Richfield,2025-06-13,"F,H",C82628,08:00:00,08:15:00,,,NAT HDPE,SCRAP,,,,,,,2025-12-23 18:52:32,2025-12-23 18:52:32
20097,Basin SC PO 300342.xlsx,300342,Basin SC,2025-06-13,"F,H",C82784,11:50:00,12:04:00,,14.0,.750 UHMW,SCRAP,,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
20341,Corvus PO 2025-0206-A10 RevA.xlsx,2025-0206-A10,Corvus,2025-06-17,"F,H",ARROW,08:00:00,09:00:00,,60.0,4# CHAR XLPE,,,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
20342,Corvus PO 2025-0206-A10 RevA.xlsx,2025-0206-A10,Corvus,2025-06-17,"F,H",WEGE,09:15:00,10:15:00,,60.0,4# CHAR XLPE,,,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
20343,Corvus PO 2025-0206-A10 RevA.xlsx,2025-0206-A10,Corvus,2025-06-17,"F,H",TRAPEZOID,10:45:00,11:45:00,,60.0,4# CHAR XLPE,,,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
20362,Corvus PO 2025-0206-A10 RevA.xlsx,2025-0206-A10,Corvus,2025-06-20,"F,H",WEGE,08:00:00,09:45:00,,,,,,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
21588,Basin Steeltech PO 400499.xlsx,400499,Basin Steeltech,2025-06-20,"F,H",C82788,11:00:00,01:00:00,,,,,,,,,,,2025-12-23 18:52:36,2025-12-23 18:52:36
22700,DMC PO 26865.xlsx,26865,DMC,2025-06-20,"F,H",C82782,02:40:00,03:15:00,,,,,,,,,,,2025-12-23 18:52:40,2025-12-23 18:52:40
22702,DMC PO 26865.xlsx,26865,DMC,2025-06-23,"F,H",C82782,07:15:00,09:30:00,,,HDPE WHITE,.375X48X96,,14,,,,,2025-12-23 18:52:40,2025-12-23 18:52:40
24975,Richfield PO 61828 - 2nd run.xlsx,61828,Richfield,2025-06-23,Filiberto,3011_DET_S2B3,14:30:00,15:15:00,,,HDPE,"1""X48X96",,36,,,,Router,2025-12-23 18:52:47,2025-12-23 18:52:47
25490,Matcon MFG PO 1002612.xlsx,1002612,Matcon MFG,2025-06-23,Filiberto,23474-B,11:30:00,12:45:00,,,HDPE,1.25X48X96,18,161,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
21956,BASIN 400539.xlsx,,BASIN,2025-06-24,Filiberto,C82804,11:45:00,12:00:00,,,.375 HDPR,SCRAP,,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
21957,BASIN 400539.xlsx,,BASIN,2025-06-24,Filiberto,C82802,12:45:00,13:00:00,,,0.75,SCRAP,,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
21958,BASIN 400539.xlsx,,BASIN,2025-06-24,Filiberto,C82803,13:00:00,13:15:00,,,0.75,SCRAP,,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
21421,Pack IQ PO ML082024-B5-3.xlsx,ML082024-B5-3,Pack IQ,2025-06-25,"F,H",C82789,07:15:00,03:15:00,,,BLACK UHMW,.50X48X96,,70,,,,,2025-12-23 18:52:36,2025-12-23 18:52:36
21424,Pack IQ PO ML082024-B5-3.xlsx,ML082024-B5-3,Pack IQ,2025-06-26,"F,H",C82789,08:00:00,03:15:00,,,BLACK UHMW,,,70,,,,,2025-12-23 18:52:36,2025-12-23 18:52:36
21426,Pack IQ PO ML082024-B5-3.xlsx,ML082024-B5-3,Pack IQ,2025-06-27,"F,H",C82789,07:30:00,08:30:00,,,BLACK UHMW,.50X48X96,,70,,,,,2025-12-23 18:52:36,2025-12-23 18:52:36
21428,Pack IQ PO ML082024-B5-3.xlsx,ML082024-B5-3,Pack IQ,2025-06-27,"F,H",C82792,08:45:00,11:45:00,,,BLACK UHMW,SCRAP,,5,,,,,2025-12-23 18:52:36,2025-12-23 18:52:36
25783,SDP008.xlsx,,SDP008,2025-06-27,"F,H",C81976,01:00:00,02:00:00,,,.125 BLK,SCRAP,,,,,,,2025-12-23 18:52:49,2025-12-23 18:52:49
22315,Diamond Mfg of Bluffton PO 406794.xlsx,406794,Diamond Mfg of Bluffton,2025-06-30,"F,H",ITEM 65,09:00:00,11:15:00,,,8 MM CRRUGA,,,,,,,,2025-12-23 18:52:39,2025-12-23 18:52:39
23095,Stephen Gould PO 73590.xlsx,73590,Stephen Gould,2025-06-30,Filiberto,C82801,13:30:00,14:00:00,,,1.5 HDPE,SCRAP,,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
21432,Pack IQ PO ML082024-B5-3.xlsx,ML082024-B5-3,Pack IQ,2025-07-01,"F,H",C82792,11:00:00,02:30:00,,,BLACK UHMW,.50X48X120,,49,,,,,2025-12-23 18:52:36,2025-12-23 18:52:36
23284,Pack IQ PO ML110524-B4-1.xlsx,ML110524-B4-1,Pack IQ,2025-07-01,Filiberto,C82808,09:00:00,10:45:00,,,NAT HDPE,.375X48X96,,135,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
21433,Pack IQ PO ML082024-B5-3.xlsx,ML082024-B5-3,Pack IQ,2025-07-02,"F,H",C82792,07:15:00,09:15:00,,,BLACK UHMW,.50X48X120,,49,,,,,2025-12-23 18:52:36,2025-12-23 18:52:36
23111,Steeltech PO 200543.xlsx,200543,Steeltech,2025-07-02,Filiberto,C82828,10:00:00,10:45:00,,,.50 HDPE,SCRAP BLK,,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23112,Steeltech PO 200543.xlsx,200543,Steeltech,2025-07-02,Filiberto,C82829,10:45:00,11:00:00,,,.50 HDPE,SCRAP BLK,,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23113,Steeltech PO 200543.xlsx,200543,Steeltech,2025-07-02,Filiberto,C82830,11:15:00,11:30:00,,,.50 HDPE,SCRAP BLK,,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23114,Steeltech PO 200543.xlsx,200543,Steeltech,2025-07-02,Filiberto,C82831,11:30:00,11:45:00,,,.50 HDPE,SCRAP BLK,,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
24509,Matcon MFG PO1002642.xlsx,1002642,Matcon MFG,2025-07-03,Filiberto,22197-A,08:00:00,09:00:00,,,HDPE NAT,SCRAP,,,,,,Router,2025-12-23 18:52:46,2025-12-23 18:52:46
24511,Matcon MFG PO1002642.xlsx,1002642,Matcon MFG,2025-07-03,Filiberto,22197-B,09:30:00,10:30:00,,,HDPE NAT,SCRAP,,,,,,Router,2025-12-23 18:52:46,2025-12-23 18:52:46
24819,Tesla PO 4701364465.xlsx,4701364465,Tesla,2025-07-03,"F,H","C82809,18,20",,11:30:00,,,POLYCARB,.1875X48X96,,,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
19642,Steeltech PO 400546.xlsx,400546,Steeltech,2025-07-07,Filiberto,C82827,14:30:00,15:15:00,,,NAT HDPE,2X48X96,6,16,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
24820,Tesla PO 4701364465.xlsx,4701364465,Tesla,2025-07-07,"F,H",C82813,07:45:00,08:10:00,,,POLYCARB,.1875X48X96,,2,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24821,Tesla PO 4701364465.xlsx,4701364465,Tesla,2025-07-07,"F,H","C82810,14",09:00:00,09:15:00,,,POLYCARB,.1875X48X96,,,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24822,Tesla PO 4701364465.xlsx,4701364465,Tesla,2025-07-07,"F,H","C82815,17",09:30:00,10:00:00,,,POLYCARB,.1875X48X96,,,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24823,Tesla PO 4701364465.xlsx,4701364465,Tesla,2025-07-07,"F,H",C82811,07:45:00,10:00:00,,,POLYCARB,.1875X48X96,,,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
24824,Tesla PO 4701364465.xlsx,4701364465,Tesla,2025-07-07,"F,H","C82812,16,20",,11:30:00,,,POLYCARB,.1875X48X96,,,,,,,2025-12-23 18:52:47,2025-12-23 18:52:47
19643,Steeltech PO 400546.xlsx,400546,Steeltech,2025-07-08,Filiberto,C82827,07:30:00,10:30:00,,,NAT HDPE,2X48X96,12,16,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
20321,Pack IQ  PO ML031725-A1.xlsx,ML031725-A1,Pack IQ,2025-07-08,"F,H",W13952,11:30:00,03:15:00,,,,,,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
21114,CIT PO 121390.xlsx,121390,CIT,2025-07-08,Filiberto,C82800,11:00:00,11:15:00,,,P-CORR,5MMX48X96,,8,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
20324,Pack IQ  PO ML031725-A1.xlsx,ML031725-A1,Pack IQ,2025-07-09,"F,H",W13951,07:15:00,11:00:00,,,,,39,,,,,,2025-12-23 18:52:33,2025-12-23 18:52:33
20257,ML120324-B1-3 Balance.xlsx,,ML120324-B1-3 Balance,2025-07-11,Filiberto,C82729,08:30:00,15:00:00,,,GRAY CON,3MMX48X96,70,2,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
20258,ML120324-B1-3 Balance.xlsx,,ML120324-B1-3 Balance,2025-07-14,Filiberto,C82729,07:30:00,15:15:00,,,GRAY CON,3MMX48X96,240,2,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
19674,Polymer Shapes PO DAY-313609.xlsx,lymer,,2025-07-15,Filiberto,C82730,12:45:00,15:15:00,,,,,2,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
20260,ML120324-B1-3 Balance.xlsx,,ML120324-B1-3 Balance,2025-07-15,Filiberto,C82729,07:15:00,07:45:00,,,,3MMX48X96,14,,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
21295,Arrow Container LLC PO 250473.xlsx,250473,Arrow Container LLC,2025-07-16,Filiberto,P503,10:00:00,15:30:00,,,,,270,,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
21296,Arrow Container LLC PO 250473.xlsx,250473,Arrow Container LLC,2025-07-17,Filiberto,P503,07:15:00,07:45:00,,,,,33,,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
24332,Nova 28226.xlsx,,Nova,2025-07-17,"F,H",ITEM 33,01:00:00,01:30:00,,,P-COOR,4MMX48X96,,,,,,,2025-12-23 18:52:44,2025-12-23 18:52:44
24333,Nova 28226.xlsx,,Nova,2025-07-17,"F,H",ITEM 63,01:40:00,02:00:00,,,P-COOR,4MMX48X96,,,,,,,2025-12-23 18:52:44,2025-12-23 18:52:44
20425,Fuyao PO DA068022.xlsx,DA068022,Fuyao,2025-07-21,Filiberto,C82673,07:45:00,11:30:00,,,HDPE,.625X48X96,163,578,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
20426,Fuyao PO DA068022.xlsx,DA068022,Fuyao,2025-07-21,Filiberto,C82673,12:45:00,14:30:00,,,HDPE,.625X48X96,75,578,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
19572,DMC PO 26861.xlsx,26861,DMC,2025-07-23,Filiberto,C82853,10:00:00,11:45:00,,,4MM P-COR,4MMX48X96,68,2,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
20190,Basin Steeltech PO 200626.xlsx,200626,Basin Steeltech,2025-07-24,Filiberto,C82855,12:45:00,13:45:00,,,.375 HDPE,SCRAP BLK,8,,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
20191,Basin Steeltech PO 200626.xlsx,200626,Basin Steeltech,2025-07-24,Filiberto,C82856,14:30:00,14:45:00,,,.375 HDPE,SCRAP BLK,2,,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
20192,Basin Steeltech PO 200626.xlsx,200626,Basin Steeltech,2025-07-24,Filiberto,C82857,14:45:00,15:00:00,,,.375 HDPE,SCRAP BLK,2,,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
21482,Motor city ESSEX PO J1705-4896-0.xlsx,J1705-4896-0,Motor city ESSEX,2025-07-24,Filiberto,DET 45.A,09:00:00,09:30:00,,,,,1,,,,,Router,2025-12-23 18:52:36,2025-12-23 18:52:36
21483,Motor city ESSEX PO J1705-4896-0.xlsx,J1705-4896-0,Motor city ESSEX,2025-07-24,Filiberto,DET 45.A-M,09:45:00,10:00:00,,,,,1,,,,,Router,2025-12-23 18:52:36,2025-12-23 18:52:36
24768,Richfield PO D3175S.xlsx,D3175S,Richfield,2025-07-25,Filiberto,C82854,07:15:00,07:45:00,,,HDPE BLK,SCRAP,8,,,,,Router,2025-12-23 18:52:46,2025-12-23 18:52:46
25890,Diamond Mfg of Bluffton PO 406925.xlsx,406925,Diamond Mfg of Bluffton,2025-07-29,Filiberto,C82838,08:15:00,10:15:00,,,NAT UHMW,1.X48X96,89,238,,,,Router,2025-12-23 18:52:50,2025-12-23 18:52:50
25893,Diamond Mfg of Bluffton PO 406925.xlsx,406925,Diamond Mfg of Bluffton,2025-07-29,Filiberto,C82838,13:45:00,15:15:00,,,NAT UHMW,1.X48X96,64,238,,,,Router,2025-12-23 18:52:50,2025-12-23 18:52:50
25895,Diamond Mfg of Bluffton PO 406925.xlsx,406925,Diamond Mfg of Bluffton,2025-07-30,Filiberto,C82838,07:15:00,15:15:00,,,NAT UHMW,1.X48X96,309,238,,,,Router,2025-12-23 18:52:50,2025-12-23 18:52:50
25861,Richfield PO D2868S.xlsx,D2868S,Richfield,2025-07-31,Filiberto,C83074,14:30:00,14:45:00,,,UHMW,SCRAP,2,,,,,Router,2025-12-23 18:52:50,2025-12-23 18:52:50
25900,Diamond Mfg of Bluffton PO 406925.xlsx,406925,Diamond Mfg of Bluffton,2025-07-31,Filiberto,C82838,07:15:00,11:15:00,,,NAT UHMW,1.X48X96,120,,,,,Router,2025-12-23 18:52:50,2025-12-23 18:52:50
21631,Richfield PO 62130.xlsx,62130,Richfield,2025-08-01,Filiberto,C83065,07:15:00,08:15:00,,,HDPE BLK,SCRAP,9,,,,,Router,2025-12-23 18:52:36,2025-12-23 18:52:36
23760,Ironworks PO 4244.xlsx,4244,Ironworks,2025-08-01,Filiberto,C83073,09:00:00,09:45:00,,,HDPE,"1""X48X96",4,15,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
23761,Ironworks PO 4244.xlsx,4244,Ironworks,2025-08-01,Filiberto,C83072,10:45:00,11:00:00,,,HDPE,"SCRAD  2""",1,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
23762,Ironworks PO 4244.xlsx,4244,Ironworks,2025-08-01,Filiberto,C83071,11:30:00,13:15:00,,,HDPE,"SCRAD  2""",21,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
22032,Steeltech PO 200649.xlsx,200649,Steeltech,2025-08-04,Filiberto,C82860,11:30:00,12:00:00,,,HDPE,SCRAP,12,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
22033,Steeltech PO 200649.xlsx,200649,Steeltech,2025-08-04,Filiberto,C82861,12:45:00,13:15:00,,,HDPE,SCRAP,12,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
22251,DMC PO # 26965 - FAs (1 Rack Set) .xlsx,26965,DMC,2025-08-04,Filiberto,C83075,07:15:00,07:45:00,,,HDPE,SCRAP,4,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
22252,DMC PO # 26965 - FAs (1 Rack Set) .xlsx,26965,DMC,2025-08-04,Filiberto,C83076,08:30:00,09:15:00,,,HDPE,SCRAP,12,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
22253,DMC PO # 26965 - FAs (1 Rack Set) .xlsx,26965,DMC,2025-08-04,Filiberto,C83077,09:45:00,10:15:00,,,HDPE,SCRAP,12,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
25138,DMC PO 26966.xlsx,26966,DMC,2025-08-04,Filiberto,C82772,14:15:00,15:00:00,,,UHMW,SCRAP,18,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
22819,Bertec PO 018673.xlsx,018673,Bertec,2025-08-05,Filiberto,C82137,13:15:00,13:45:00,,,HDPE,.125X48X96,6,6,,,,Router,2025-12-23 18:52:40,2025-12-23 18:52:40
22820,Bertec PO 018673.xlsx,018673,Bertec,2025-08-05,Filiberto,P501,13:45:00,15:15:00,,,,,5,,,,,Router,2025-12-23 18:52:40,2025-12-23 18:52:40
25139,DMC PO 26966.xlsx,26966,DMC,2025-08-05,Filiberto,C82775,09:00:00,09:45:00,,,UHMW,SCRAP,18,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25140,DMC PO 26966.xlsx,26966,DMC,2025-08-05,Filiberto,C82773,10:00:00,11:15:00,,,UHMW,SCRAP,18,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25141,DMC PO 26966.xlsx,26966,DMC,2025-08-05,Filiberto,C82774,11:45:00,13:00:00,,,UHMW,SCRAP,19,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
22911,Matcon MFG PO 1002697.xlsx,1002697,Matcon MFG,2025-08-06,Filiberto,23407 - A4,11:45:00,14:45:00,,,HDPE,.750X48X96,30,10,,,,Router,2025-12-23 18:52:40,2025-12-23 18:52:40
25928,IZA PO 4928-5.xlsx,4928-5,IZA,2025-08-06,Filiberto,C83079,07:45:00,08:45:00,,,HDPE,SCRAP,13,,,,,Router,2025-12-23 18:52:50,2025-12-23 18:52:50
25929,IZA PO 4928-5.xlsx,4928-5,IZA,2025-08-06,Filiberto,C83080,09:45:00,10:45:00,,,UHMW,SCRAP 1.75,14,,,,,Router,2025-12-23 18:52:50,2025-12-23 18:52:50
22913,Matcon MFG PO 1002697.xlsx,1002697,Matcon MFG,2025-08-07,Filiberto,23407 - D,07:45:00,09:00:00,,,HDPE,.50X48X96,123,408,,,,Router,2025-12-23 18:52:40,2025-12-23 18:52:40
22914,Matcon MFG PO 1002697.xlsx,1002697,Matcon MFG,2025-08-07,Filiberto,23407 - E,09:15:00,10:45:00,,,HDPE,.50X48X96,120,408,,,,Router,2025-12-23 18:52:40,2025-12-23 18:52:40
25135,Ironworks PO 4242.xlsx,4242,Ironworks,2025-08-07,Filiberto,C83070,13:30:00,15:00:00,,,UHMW,SCRAP,24,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25385,IZA PO 5595-7.xlsx,5595-7,IZA,2025-08-07,Filiberto,C83078 - DET 38,11:45:00,12:00:00,,,P-CORR,5MMX48X96,4,2,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25166,Morrison Industries LLC PO2249.xlsx,2249,Morrison Industries LLC,2025-08-08,Filiberto,C82842,10:00:00,11:00:00,,,HDPE,".50"" SCRAP",14,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25700,Morrison Industries LLC PO2245.xlsx,2245,Morrison Industries LLC,2025-08-08,Filiberto,C83068,07:45:00,09:15:00,,,HDPE,.750 SCRAP,20,,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
24025,Richfield PO 62175.xlsx,62175,Richfield,2025-08-11,Filiberto,Det 83,07:45:00,08:00:00,,,HDPE,".125, SCRAP",1,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
24026,Richfield PO 62175.xlsx,62175,Richfield,2025-08-11,Filiberto,Det 82,08:15:00,08:30:00,,,HDPE,".125, SCRAP",2,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
24027,Richfield PO 62175.xlsx,62175,Richfield,2025-08-11,Filiberto,Det 81,08:30:00,09:15:00,,,HDPE,.125X48X96,2,1,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
24028,Richfield PO 62175.xlsx,62175,Richfield,2025-08-11,Filiberto,Det 80,09:30:00,09:45:00,,,HDPE,".125, SCRAP",1,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
25091,Richfield PO 62115.xlsx,62115,Richfield,2025-08-12,Filiberto,C82862,10:00:00,10:15:00,,,P-COOR,4MMX48X96,7,1,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25386,IZA PO 5595-7.xlsx,5595-7,IZA,2025-08-12,Filiberto,C83078 - DET 38,08:00:00,09:00:00,,,P-CORR,5MMX48X96,28,2,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
22274,Craven Industries Inc PO 1115.xlsx,1115,Craven Industries Inc,2025-08-13,Filiberto,C82858/Die 2989,12:30:00,15:30:00,,,NAT UHMW,.063X48X120,256,,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22277,Craven Industries Inc PO 1115.xlsx,1115,Craven Industries Inc,2025-08-14,Filiberto,C82858/Die 2989,07:15:00,10:45:00,,,NAT UHMW,.063X48X120,220,,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
25704,Morrison Industries LLC PO2245.xlsx,2245,Morrison Industries LLC,2025-08-14,Filiberto,C83067/Item 26,12:30:00,15:15:00,,,BLACK HDPE,1.625X48X96,30,132,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
25706,Morrison Industries LLC PO2245.xlsx,2245,Morrison Industries LLC,2025-08-15,Filiberto,C83067/Item 26,07:15:00,13:30:00,,,BLACK HDPE,1.625X48X96,92,132,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
25710,Morrison Industries LLC PO2245.xlsx,2245,Morrison Industries LLC,2025-08-18,Filiberto,Counterbore,07:45:00,14:45:00,,,,,142,,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
25172,Morrison Industries LLC PO2249.xlsx,2249,Morrison Industries LLC,2025-08-19,Filiberto,Counterbores,12:30:00,15:15:00,,,,,54,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25714,Morrison Industries LLC PO2245.xlsx,2245,Morrison Industries LLC,2025-08-19,Filiberto,Counterbore,07:15:00,11:30:00,,,,,112,,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
20749,Basin SC PO 300484 LH ASY.xlsx,300484,Basin SC,2025-08-20,Filiberto,C82863,10:45:00,11:15:00,,,,SCRAP,7,,,,,Router,2025-12-23 18:52:34,2025-12-23 18:52:34
22023,Basin SC PO 300484 RH ASY.xlsx,300484,Basin SC,2025-08-20,Filiberto,C82864,10:00:00,10:45:00,,,,SCRAP,7,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
