id,source_file,work_order,customer_name,entry_date,operator,part_name,start_time,finish_time,process_time,total_time,material,material_size,total_parts,yield_status,scrap_count,defects_count,notes,department,created_at,updated_at
25173,Morrison Industries LLC PO2249.xlsx,2249,Morrison Industries LLC,2025-08-20,Filiberto,Counterbores,07:15:00,09:00:00,,,,,46,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25688,Curbell PO 4500577401.xlsx,4500577401,Curbell,2025-08-20,Filiberto,C83099,13:00:00,13:15:00,,,,SCRAP .25,1,,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
25689,Curbell PO 4500577401.xlsx,4500577401,Curbell,2025-08-20,Filiberto,C83100,13:30:00,13:45:00,,,,SCRAP .25,1,,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
21567,WRMG NEW PO ND43875.xlsx,ND43875,WRMG NEW,2025-08-21,Filiberto,C83098 - 372312 LIKE,12:45:00,13:00:00,,,HDPE,"SCRAP , 0.5",14,,,,,Router,2025-12-23 18:52:36,2025-12-23 18:52:36
21568,WRMG NEW PO ND43875.xlsx,ND43875,WRMG NEW,2025-08-21,Filiberto,C82625 - 388015E,13:45:00,14:45:00,,,HDPE,"SCRAP , 0.19",3,,,,,Router,2025-12-23 18:52:36,2025-12-23 18:52:36
23115,Richfield PO 62276.xlsx,62276,Richfield,2025-08-21,Filiberto,C83107 - Det 31,11:00:00,11:30:00,,,HDPE,SCRAP,8,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
19234,Basin Steeltech PO 200693.xlsx,200693,Basin Steeltech,2025-08-25,Filiberto,C83102 - 4250-047,08:00:00,08:30:00,,,HDPE,SCRAP,6,,,,,Router,2025-12-23 18:52:30,2025-12-23 18:52:30
19235,Basin Steeltech PO 200693.xlsx,200693,Basin Steeltech,2025-08-25,Filiberto,C83103 - 4019-052,08:30:00,09:00:00,,,HDPE,SCRAP,12,,,,,Router,2025-12-23 18:52:30,2025-12-23 18:52:30
19236,Basin Steeltech PO 200693.xlsx,200693,Basin Steeltech,2025-08-25,Filiberto,C83104 - 4063-052,09:00:00,09:30:00,,,HDPE,SCRAP,12,,,,,Router,2025-12-23 18:52:30,2025-12-23 18:52:30
19237,Basin Steeltech PO 200693.xlsx,200693,Basin Steeltech,2025-08-25,Filiberto,C83105 - 4064-047,09:30:00,10:15:00,,,HDPE,SCRAP,20,,,,,Router,2025-12-23 18:52:30,2025-12-23 18:52:30
19238,Basin Steeltech PO 200693.xlsx,200693,Basin Steeltech,2025-08-25,Filiberto,C83101 - 4070-070,10:30:00,11:15:00,,,HDPE,SCRAP,20,,,,,Router,2025-12-23 18:52:30,2025-12-23 18:52:30
21570,WRMG NEW PO ND43875.xlsx,ND43875,WRMG NEW,2025-08-25,Filiberto,C83097 - VS STB ACCNT 27,14:30:00,15:00:00,,,HDPE,"SCRAP , .750",3,,,,,Router,2025-12-23 18:52:36,2025-12-23 18:52:36
21571,WRMG NEW PO ND43875.xlsx,ND43875,WRMG NEW,2025-08-25,Filiberto,C83096 - VS PRT ACCNT 27,15:00:00,15:30:00,,,HDPE,"SCRAP , .750",3,,,,,Router,2025-12-23 18:52:36,2025-12-23 18:52:36
21746,Basin PO 200650.xlsx,200650,Basin,2025-08-26,Filiberto,4038-071C,11:30:00,15:00:00,,,,,1,,,,,Router,2025-12-23 18:52:37,2025-12-23 18:52:37
21747,Basin PO 200650.xlsx,200650,Basin,2025-08-27,Filiberto,4038-071C,09:00:00,11:15:00,,,,,1,,,,,Router,2025-12-23 18:52:37,2025-12-23 18:52:37
21749,Basin PO 200650.xlsx,200650,Basin,2025-08-27,Filiberto,C83127,14:45:00,15:00:00,,,,SCRAP,1,,,,,Router,2025-12-23 18:52:37,2025-12-23 18:52:37
21750,Basin PO 200650.xlsx,200650,Basin,2025-08-28,Filiberto,C83128,07:45:00,08:00:00,,,,SCRAP,1,,,,,Router,2025-12-23 18:52:37,2025-12-23 18:52:37
21752,Basin PO 200650.xlsx,200650,Basin,2025-08-28,Filiberto,4038-072B,11:45:00,15:15:00,,,,,2,,,,,Router,2025-12-23 18:52:37,2025-12-23 18:52:37
19685,Matcon MFG PO1002744.xlsx,1002744,Matcon MFG,2025-09-02,Filiberto,C83115 - 23475-C,07:15:00,07:30:00,,,UHMW,SCRAP,1,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19686,Matcon MFG PO1002744.xlsx,1002744,Matcon MFG,2025-09-02,Filiberto,C83116 - 23475-D,07:45:00,08:30:00,,,UHMW,SCRAP,3,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19687,Matcon MFG PO1002744.xlsx,1002744,Matcon MFG,2025-09-02,Filiberto,C83118 - 23475-F,09:30:00,10:45:00,,,UHMW,SCRAP,2,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19689,Matcon MFG PO1002744.xlsx,1002744,Matcon MFG,2025-09-02,Filiberto,C83119 - 23475-G,11:15:00,12:45:00,,,UHMW,SCRAP,2,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19692,Matcon MFG PO1002744.xlsx,1002744,Matcon MFG,2025-09-02,Filiberto,C83117 - 23475-E,13:00:00,14:00:00,,,UHMW,SCRAP,3,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19695,Matcon MFG PO1002744.xlsx,1002744,Matcon MFG,2025-09-02,Filiberto,C83114 - 23475-B,14:45:00,15:00:00,,,UHMW,SCRAP,1,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19698,Matcon MFG PO1002744.xlsx,1002744,Matcon MFG,2025-09-03,Filiberto,C83113 - 23475-A,07:45:00,08:00:00,,,UHMW,SCRAP,,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
23610,Basin PO 400687.xlsx,400687,Basin,2025-09-03,Filiberto,C83106,11:00:00,12:00:00,,,HDPE,SCRAP,40,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
25692,Curbell PO 4500577401.xlsx,4500577401,Curbell,2025-09-03,Filiberto,C83100,09:30:00,09:45:00,,,,SCRAP .25,2,,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
25693,Curbell PO 4500577401.xlsx,4500577401,Curbell,2025-09-03,Filiberto,C83099,09:45:00,10:00:00,,,,SCRAP .25,1,,,,,Router,2025-12-23 18:52:49,2025-12-23 18:52:49
20879,Richfield PO 62281.xlsx,62281,Richfield,2025-09-04,Filiberto,C82628 - S2C2,07:00:00,09:45:00,,,HDPE,"1""X48X96",90,61,,,,Router,2025-12-23 18:52:34,2025-12-23 18:52:34
20880,Richfield PO 62281.xlsx,62281,Richfield,2025-09-04,Filiberto,C82627 - S2B3,09:45:00,15:15:00,,,HDPE,"1""X48X96",130,61,,,,Router,2025-12-23 18:52:34,2025-12-23 18:52:34
20887,Richfield PO 62281.xlsx,62281,Richfield,2025-09-05,Filiberto,C82627 - S2B3,08:00:00,08:30:00,,,HDPE,"1""X48X96",8,,,,,Router,2025-12-23 18:52:34,2025-12-23 18:52:34
23442,Hay's fab PO 250525 - Routers.xlsx,250525,Hay's fab,2025-09-05,Filiberto,64977-53 C83120,11:45:00,12:45:00,,,HDPE,SCRAP,42,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
23443,Hay's fab PO 250525 - Routers.xlsx,250525,Hay's fab,2025-09-05,Filiberto,61474-55 C83121,13:15:00,14:30:00,,,HDPE,SCRAP,40,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
19455,IZA PO 5595-8.xlsx,5595-8,IZA,2025-09-08,Filiberto,Detail 38 - C83136,09:00:00,13:45:00,,,P-COOR,5MMX48X96,70,2,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
23444,Hay's fab PO 250525 - Routers.xlsx,250525,Hay's fab,2025-09-08,Filiberto,61474-56 C83122,14:45:00,15:15:00,,,HDPE,SCRAP,14,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
23445,Hay's fab PO 250525 - Routers.xlsx,250525,Hay's fab,2025-09-08,Filiberto,61474-56 C83122,07:30:00,07:45:00,,,HDPE,SCRAP,6,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
22001,Precision PO 26628.xlsx,26628,Precision,2025-09-09,Filiberto,Counterbore,08:30:00,14:45:00,,,,,64,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
22440,TCD PO 9569.xlsx,9569,TCD,2025-09-11,Filiberto,C83112 - 3801_10,12:30:00,15:15:00,,,UHMW,1.5X48X96,10,10,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22442,TCD PO 9569.xlsx,9569,TCD,2025-09-12,Filiberto,C83110 - 3801_8,07:00:00,09:15:00,,,UHMW,1.5X48X96,10,10,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
24827,Steeltech PO 200725.xlsx,200725,Steeltech,2025-09-12,Filiberto,4162-177B - C83143,13:45:00,14:00:00,,,HDPE BLK,SCRAP,1,,,,,Router,2025-12-23 18:52:47,2025-12-23 18:52:47
20391,Precision MHE PO 26687.xlsx,26687,Precision MHE,2025-09-15,Filiberto,204169-S6 - C83151,14:45:00,15:00:00,,,UHMW,SCRAP,3,,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
21035,Matcon MFG PO1002754.xlsx,1002754,Matcon MFG,2025-09-15,Filiberto,12HD2-4.25 - C83125,11:45:00,13:30:00,,,,.50X48X96,105,,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
24828,Steeltech PO 200725.xlsx,200725,Steeltech,2025-09-15,Filiberto,4162-276B - C83144,07:00:00,07:15:00,,,HDPE BLK,SCRAP,1,,,,,Router,2025-12-23 18:52:47,2025-12-23 18:52:47
21038,Matcon MFG PO1002754.xlsx,1002754,Matcon MFG,2025-09-16,Filiberto,14HD2-38.25 - C83126,14:30:00,15:15:00,,,HDPE,.250X48X96,66,48,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
22248,Ironworks PO 004307.xlsx,004307,Ironworks,2025-09-16,Filiberto,Item 9 - C83131,09:30:00,12:45:00,,,HDPE,SCRAP,2,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
20395,Precision MHE PO 26687.xlsx,26687,Precision MHE,2025-09-17,Filiberto,204169-S10 - C83151,10:45:00,13:00:00,,,,SCRAP,22,,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
21042,Matcon MFG PO1002754.xlsx,1002754,Matcon MFG,2025-09-17,Filiberto,14HD2-38.25 - C83126,07:15:00,09:30:00,,,HDPE,.250X48X96,134,48,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
25112,Morrison PO 2324.xlsx,2324,Morrison,2025-09-17,Filiberto,24528 DET 36 - C83139,14:45:00,15:30:00,,,BLACK HDPE,.750X48X96,10,24,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25114,Morrison PO 2324.xlsx,2324,Morrison,2025-09-18,Filiberto,24528 DET 36 - C83139,07:00:00,15:15:00,,,BLACK HDPE,.750X48X96,134,24,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25120,Morrison PO 2324.xlsx,2324,Morrison,2025-09-19,Filiberto,24528 DET 36 - C83139,07:00:00,09:00:00,,,BLACK HDPE,.750X48X96,48,24,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
25121,Morrison PO 2324.xlsx,2324,Morrison,2025-09-19,Filiberto,24528 DET 37 - C83142,09:45:00,14:00:00,,,BLACK HDPE,.750X48X96,66,22,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
22536,Morrison PO PO2357.xlsx,PO2357,Morrison,2025-09-22,Filiberto,Detail 22 - C82762,08:30:00,15:15:00,,,NAT HDPE,1.00X48X96,187,,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22538,Morrison PO PO2357.xlsx,PO2357,Morrison,2025-09-23,Filiberto,Detail 22 - C82762,07:00:00,15:15:00,,,NAT HDPE,1.00X48X96,297,396,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22539,Morrison PO PO2357.xlsx,PO2357,Morrison,2025-09-24,Filiberto,Detail 22 - C82762,07:00:00,15:15:00,,,NAT HDPE,1.00X48X96,330,396,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22541,Morrison PO PO2357.xlsx,PO2357,Morrison,2025-09-25,Filiberto,Detail 22 - C82762,07:00:00,15:30:00,,,NAT HDPE,1.00X48X96,352,396,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22543,Morrison PO PO2357.xlsx,PO2357,Morrison,2025-09-26,Filiberto,Detail 22 - C82762,07:00:00,15:15:00,,,NAT HDPE,1.00X48X96,374,396,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22545,Morrison PO PO2357.xlsx,PO2357,Morrison,2025-09-29,Filiberto,Detail 22 - C82762,07:00:00,14:30:00,,,NAT HDPE,1.00X48X96,262,396,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
19979,VCI PO 300520 .xlsx,300520,VCI,2025-09-30,Filiberto,4247-081,10:45:00,11:00:00,,,HDPE BLK,SCRAP,4,,,,,Router,2025-12-23 18:52:32,2025-12-23 18:52:32
22373,JJJ PO 3102.xlsx,3102,JJJ,2025-09-30,Filiberto,78494-10 - C83179,13:30:00,15:00:00,,,NAT HDPE,SCRAP .375,17,84,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22378,JJJ PO 3102.xlsx,3102,JJJ,2025-10-01,Filiberto,78494-10 - C83179,07:00:00,07:45:00,,,NAT HDPE,SCRAP .375,16,84,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
24629,Curbell PO 4500580060.xlsx,4500580060,Curbell,2025-10-01,Filiberto,91909 - C82504,09:00:00,10:45:00,,,UHMW,SCRAP,102,,,,,Router,2025-12-23 18:52:46,2025-12-23 18:52:46
20820,Acuity Horseshoe PO 4483.xlsx,4483,Acuity Horseshoe,2025-10-02,Filiberto,P058 - C83164,12:45:00,14:45:00,,,ACRYLIC,.063X48X96,50,75,,,,Router,2025-12-23 18:52:34,2025-12-23 18:52:34
24630,Curbell PO 4500580060.xlsx,4500580060,Curbell,2025-10-02,Filiberto,91910 - C82503,07:30:00,08:30:00,,,UHMW,SCRAP,63,,,,,Router,2025-12-23 18:52:46,2025-12-23 18:52:46
23534,Steeltech PO 200755.xlsx,200755,Steeltech,2025-10-08,Filiberto,3359-76E - W14235,08:45:00,15:00:00,,,,,375,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
23536,Steeltech PO 200755.xlsx,200755,Steeltech,2025-10-09,Filiberto,3359-77 - C83160,08:45:00,10:00:00,,,,5MM48X96,50,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
23776,Diamond PO 407068.xlsx,407068,Diamond,2025-10-10,Filiberto,CH2 PART B,09:30:00,15:15:00,,,,,8,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
23778,Diamond PO 407068.xlsx,407068,Diamond,2025-10-13,Filiberto,CH2 PART A (RH),08:30:00,11:00:00,,,,,4,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
23779,Diamond PO 407068.xlsx,407068,Diamond,2025-10-13,Filiberto,CH2 PART A (LH),13:00:00,15:15:00,,,,,4,,,,,Router,2025-12-23 18:52:43,2025-12-23 18:52:43
22069,VCI PO MI101074.xlsx,MI101074,VCI,2025-10-14,Filiberto,4062-43 - C83202,13:45:00,14:45:00,,,HDPE BLK,SCRAP,12,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
20209,Basin SC PO 300529.xlsx,300529,Basin SC,2025-10-15,Filiberto,,09:00:00,15:30:00,,,,,250,,,,,Router,2025-12-23 18:52:33,2025-12-23 18:52:33
20855,Basin SC PO 300607.xlsx,300607,Basin SC,2025-10-24,Filiberto,3850-033 - C82784,07:30:00,08:00:00,,,UHMW BLK,.750X48X96,3,6,,,,Router,2025-12-23 18:52:34,2025-12-23 18:52:34
24425,Stephen Gould PO 84031.xlsx,84031,Stephen Gould,2025-10-24,Filiberto,Rev 18 Item 2,11:45:00,15:15:00,,,,,23,,,,,Router,2025-12-23 18:52:46,2025-12-23 18:52:46
22506,Lamar PO #2025392 LH.xlsx,2025392,Lamar,2025-10-27,Filiberto,LH Part A - C83153,,,,,,,1,,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
24426,Stephen Gould PO 84031.xlsx,84031,Stephen Gould,2025-10-27,Filiberto,Rev 18 Item 2,07:30:00,08:15:00,,,,,7,,,,,Router,2025-12-23 18:52:46,2025-12-23 18:52:46
19510,COF PO 092524 10312025 Release.xlsx,092524,COF,2025-10-28,Filiberto,Det 11 - C83183,13:00:00,15:00:00,,,,,30,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19512,COF PO 092524 10312025 Release.xlsx,092524,COF,2025-10-29,Filiberto,Det 9 - C83181,08:00:00,10:00:00,,,NAT HDPE,0.25X48X96,50,5,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
24549,Ironworks PO 4279.xlsx,4279,Ironworks,2025-10-30,"F,H","DET 59 ,56",12:30:00,01:40:00,,,P-CORR,6MMX48X96,,,,,,,2025-12-23 18:52:46,2025-12-23 18:52:46
24551,Ironworks PO 4279.xlsx,4279,Ironworks,2025-10-30,"F,H",DET 54,01:50:00,02:50:00,,,P-CORR,6MMX48X96,,1,,,,,2025-12-23 18:52:46,2025-12-23 18:52:46
19833,Hays Fab PO 250752.xlsx,250752,Hays Fab,2025-10-31,Filiberto,Item 47 - C83231,10:00:00,15:15:00,,,HDPE,.750X48X96,30,15,,,,Router,2025-12-23 18:52:32,2025-12-23 18:52:32
24556,Ironworks PO 4279.xlsx,4279,Ironworks,2025-10-31,"F,H",DET 55,07:30:00,08:15:00,,,P-CORR,6MMX48X96,,3,,,,,2025-12-23 18:52:46,2025-12-23 18:52:46
19522,COF PO 092524 10312025 Release.xlsx,092524,COF,2025-11-03,Filiberto,Det 9 - C83181,08:45:00,09:30:00,,,NAT HDPE,.25X48X96,15,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
19840,Hays Fab PO 250752.xlsx,250752,Hays Fab,2025-11-05,Filiberto,Item 47 - C83231,11:45:00,13:15:00,,,HDPE,SCRAP,5,,,,,Router,2025-12-23 18:52:32,2025-12-23 18:52:32
22198,Steeltech PO 400812.xlsx,400812,Steeltech,2025-11-05,Filiberto,614-8037_005,07:30:00,10:00:00,,,UHMW,1.50X48X96,18,17,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
22094,VCI PO MI101189.xlsx,MI101189,VCI,2025-11-11,Filiberto,3731-50E,08:00:00,15:30:00,,,HDPE BLK,,64,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
22102,VCI PO MI101189.xlsx,MI101189,VCI,2025-11-12,Filiberto,3731-50E,08:00:00,15:30:00,,,HDPE BLK,1.25X48X96,120,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
21712,IronWorks PO 004330.xlsx,004330,IronWorks,2025-11-13,Filiberto,Det 57 - P530,08:00:00,11:00:00,,,2 # CHAR XLPE,,55,10,,,,Router,2025-12-23 18:52:37,2025-12-23 18:52:37
20996,JJJ  PO 3116.xlsx,3116,JJJ,2025-11-20,Filiberto, RH C83176,08:45:00,11:00:00,,,HDPE,.50X48X96,28,21,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
20997,JJJ  PO 3116.xlsx,3116,JJJ,2025-11-20,Filiberto,LH C83175,11:45:00,14:30:00,,,HDPE,.50X48X96,28,21,,,,Router,2025-12-23 18:52:35,2025-12-23 18:52:35
23198,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-11-21,Filiberto,204169-S6 - C83151,09:15:00,,,,NA HDPE,2x48X96,,9,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23551,Thermoflex PO 35894-1.xlsx,35894-1,Thermoflex,2025-11-21,Filiberto,SB43DIV_BG_P3_A.dwg,07:00:00,07:30:00,,,BLACK P-COOR,3MMX48X96,50,5,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
23203,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-11-22,Filiberto,204169-S6 - C83151,07:00:00,14:15:00,,,NA HDPE,SCRAP,190,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
22461,Ranly PO# 25M145 RH.xlsx,25M145,Ranly,2025-11-25,Filiberto,C83250 - item 61,13:30:00,13:45:00,,,UHMW,SCRAP,2,,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22462,Ranly PO# 25M145 RH.xlsx,25M145,Ranly,2025-11-25,Filiberto,item 61,14:30:00,14:45:00,,,UHMW,SCRAP,2,,,,,Router,2025-12-23 18:52:39,2025-12-23 18:52:39
22131,VCI PO MI101189.xlsx,MI101189,VCI,2025-11-26,Filiberto,3731-50E,09:45:00,15:00:00,,,HDPE BLK,,80,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
25274,Ranly PO# 25M145 LH.xlsx,25M145,Ranly,2025-11-26,Filiberto,C83248 - item 61,08:15:00,08:45:00,,,HDPE,SCRAP,1,,,,,Router,2025-12-23 18:52:48,2025-12-23 18:52:48
22135,VCI PO MI101189.xlsx,MI101189,VCI,2025-12-01,Filiberto,3731-50E,07:30:00,08:45:00,,,HDPE BLK,1.25X48X96,30,,,,,Router,2025-12-23 18:52:38,2025-12-23 18:52:38
23209,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-01,Filiberto,204169-S11 - C83152,11:00:00,15:15:00,,,,,9,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23213,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-02,Filiberto,204169-S11 - C83152,08:15:00,11:00:00,,,NA HDPE,2x48X96,7,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23214,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-02,Filiberto,204169-S6 - C83151,11:30:00,15:15:00,,,,,61,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23219,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-03,Filiberto,204169-S6 - C83151,07:15:00,11:45:00,,,NA HDPE,2x48X96,82,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23588,Diamond PO 407072.xlsx,407072,Diamond,2025-12-05,Filiberto,Item 34 - W13916,10:45:00,13:00:00,,,,,14,,,,,Router,2025-12-23 18:52:42,2025-12-23 18:52:42
19370,Diamond PO #407026.xlsx,407026,Diamond,2025-12-06,Filiberto,RH Flipper - C83130 - item 44,07:00:00,13:45:00,,,NAT HDPE,1.00X48X96,344,272,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
23233,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-08,Filiberto,204169-S11 - C83152,07:30:00,15:15:00,,,,,13,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23248,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-15,Filiberto,204169-S11 - C83152,13:00:00,,,,,,6,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23249,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-16,Filiberto,204169-S11 - C83152,07:15:00,15:00:00,,,,,15,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
23250,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-16,Filiberto,204169-S11 - C83152,07:15:00,12:45:00,,,,,11,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
19401,Steeltech PO 201004.xlsx,201004,Steeltech,2025-12-17,Filiberto,3363-75B - W14458,07:15:00,11:30:00,,,,,22,,,,,Router,2025-12-23 18:52:31,2025-12-23 18:52:31
23255,Precision MHE PO 26752.xlsx,26752,Precision MHE,2025-12-17,Filiberto,204169-S6 - C83151,13:00:00,15:15:00,,,,,51,,,,,Router,2025-12-23 18:52:41,2025-12-23 18:52:41
